번호	단어	chi-square
3425	암상	1.186894124
3426	데	1.844364236
3427	영위	1.186894124
3428	마루	3.562619104
3429	촬영	33.6805479
3430	슬립	1.388743465
3431	플렉서	0.908120083
3432	선량	0.014675848
3433	사망	4.751451014
3434	제거	17.93112442
3435	충족	0.82889632
3436	고열	0.219007107
3437	정규	4.751451014
3438	헬스	188.3635147
3439	크림	2.045948328
3440	수식	2.045948328
3441	치료	98.91213498
3442	호흡근	1.186894124
3443	점프	5.940929907
3444	규칙성	7.131056312
3445	생물	15.87730241
3446	성부	0.530115673
3447	다음	0.091161633
3448	매치	0.530115673
3449	아날로그	14.72151928
3450	스모그	7.131056312
3451	고전압	1.335974771
3452	이오	1.592946332
3453	이동체	1.381979284
3454	단자	32.70491964
3455	안마	1.186894124
3456	단화	0.693616159
3457	결기	0.014675848
3458	해상도	0.410598072
3459	터	48.06932501
3460	스텝	53.97573597
3461	로터리	2.794756236
3462	입구	38.75944031
3463	비도	0.530115673
3464	소화	0.568461612
3465	중성화	1.186894124
3466	거지	1.186894124
3467	시간	192.9131653
3468	플레이	0.014675848
3469	논문	3.562619104
3470	디스크	0.357487012
3471	노령화	1.186894124
3472	해진	12.43093529
3473	키워드	4.751451014
3474	코드	14.9117885
3475	방치	0.37235923
3476	산일	1.186894124
3477	프로그래머	2.37443365
3478	인스턴트	1.186894124
3479	빗	0.367845834
3480	주사액	1.186894124
3481	인솔	5.940929907
3482	주기	39.18649163
3483	연기	0.367845834
3484	발광	1.08838409
3485	케이블	6.423077409
3486	비례제어	1.186894124
3487	남	1.381979284
3488	경락	1.186894124
3489	높임	0.029367666
3490	생과	1.186894124
3491	일몰	1.186894124
3492	회원	49.19756053
3493	증대	11.48677615
3494	일치성	2.37443365
3495	개안	1.186894124
3496	세분	1.186894124
3497	혈당계	7.131056312
3498	검자	9.513253773
3499	운동학	2.37443365
3500	소켓	1.388743465
3501	링크	0.356681299
3502	산업	2.206300223
3503	미	0.508096395
3504	애니메이션	3.562619104
3505	기	7.739516716
3506	기능	39.20937675
3507	호전	4.517069636
3508	보호	2.699960397
3509	활성제	9.262310266
3510	산하	0.530115673
3511	센서	845.2302324
3512	환	24.85126516
3513	수납	2.054323425
3514	실현	3.804483369
3515	외	35.21020516
3516	심근	2.37443365
3517	결핍	3.562619104
3518	히스타민	2.37443365
3519	고조파	2.368800423
3520	베이지	2.37443365
3521	경보음	0.410598072
3522	변화율	3.732803016
3523	선보	1.186894124
3524	장	5.495155076
3525	운전자	0.406631539
3526	모근	1.186894124
3527	외연	0.014675848
3528	확충	1.186894124
3529	행장	1.186894124
3530	시대	2.37443365
3531	타깃	0.410598072
3532	사물함	1.186894124
3533	소비자	7.483954053
3534	돌기	32.14832523
3535	질적	3.562619104
3536	보	4.80238652
3537	무해	1.335974771
3538	창과	0.029367666
3539	거부	0.37235923
3540	총합	0.029367666
3541	수득	16.93078005
3542	전기저항	0.029367666
3543	사망자	1.186894124
3544	요양	5.940929907
3545	인슐린	11.40251712
3546	광전자	1.186894124
3547	노치	0.37235923
3548	징조	2.37443365
3549	프로세서	156.082266
3550	경보	29.72944412
3551	구위	1.186894124
3552	추산	1.186894124
3553	방지기	1.186894124
3554	셀	39.82612021
3555	투여	23.23843228
3556	지팡이	1.186894124
3557	엔티티	4.751451014
3558	서미스터	1.186894124
3559	화가	0.530115673
3560	인위적	0.029367666
3561	송신	277.8031914
3562	명칭	4.517069636
3563	정위치	2.045948328
3564	육상	0.186027714
3565	서면	1.186894124
3566	추적기	2.37443365
3567	기정	4.751451014
3568	위의	0.000927948
3569	재분류	1.186894124
3570	인상	0.186027714
3571	수임	1.388743465
3572	거상	1.186894124
3573	머리	34.45182389
3574	형태	0.503267296
3575	기업	7.131056312
3576	장착됨	1.186894124
3577	멤버쉽	1.186894124
3578	인자	10.16822368
3579	행동	100.6866851
3580	경도	4.687733417
3581	인하	0.530115673
3582	관서	1.186894124
3583	점검	2.125665571
3584	물리량	26.2615737
3585	경력	2.37443365
3586	시술자	1.186894124
3587	약정	1.186894124
3588	엄지	5.940929907
3589	기기	159.1550116
3590	인터넷망	14.28544214
3591	크랭크	2.045948328
3592	철	15.97306725
3593	정화	22.76188294
3594	선천	1.186894124
3595	두고	2.698421622
3596	담당	9.051389401
3597	휴업	1.186894124
3598	과로	3.562619104
3599	도관	0.044075479
3600	리스크	15.48011597
3601	변두리	1.186894124
3602	잔여	0.558995291
3603	오디오	5.788516818
3604	홍채	1.186894124
3605	보드	1.541840497
3606	조영	1.186894124
3607	상하	21.82862084
3608	면적	19.27597427
3609	체외	2.37443365
3610	시작	17.25554183
3611	예로	0.044075479
3612	항체	0.014675848
3613	쇼트	1.335974771
3614	응급	69.92320319
3615	다가	1.335974771
3616	동인지	1.186894124
3617	구식	1.186894124
3618	소유	1.061097076
3619	직조	0.023383154
3620	서포트	0.047440002
3621	단일	0.540508287
3622	감량	7.917020002
3623	곡선	2.206300223
3624	영역	0.296702293
3625	전부	6.716425831
3626	지성	1.186894124
3627	혈액량	3.562619104
3628	자녀	5.940929907
3629	분하	1.186894124
3630	상징	1.186894124
3631	시퀀스	0.00604247
3632	도포	21.62456641
3633	암호문	1.186894124
3634	탭	0.073539196
3635	효용	2.37443365
3636	오브	4.751451014
3637	이제	1.186894124
3638	획기적	0.066322854
3639	의학	14.92874344
3640	천공	3.374649288
3641	확률	9.051389401
3642	기가	0.881791775
3643	매트릭스	6.769594445
3644	비로	7.607227871
3645	코르티	1.186894124
3646	휴지기	5.940929907
3647	단소	1.186894124
3648	종사자	9.513253773
3649	판재	8.433061751
3650	밸브	20.34083868
3651	심장	140.1710681
3652	스캐닝	0.693616159
3653	외이	2.37443365
3654	루트	0.029367666
3655	하부	121.5184285
3656	성공율	1.186894124
3657	외상	2.37443365
3658	계량화	1.186894124
3659	생년월일	2.37443365
3660	여가	2.37443365
3661	참여율	1.186894124
3662	진피	1.186894124
3663	수출	1.186894124
3664	섬세	1.186894124
3665	장래	4.751451014
3666	하차	2.37443365
3667	셋톱박스	2.37443365
3668	숍	1.186894124
3669	성공적	2.37443365
3670	이면서	0.186027714
3671	대열	1.186894124
3672	강제	3.345126459
3673	우울증	7.131056312
3674	커넥터	16.43856717
3675	멤버십	1.186894124
3676	빈도	22.04638262
3677	금전	1.186894124
3678	종단	5.159065945
3679	업계	0.014675848
3680	요골	5.940929907
3681	시스	0.029367666
3682	고온	33.89291128
3683	보험사	1.186894124
3684	새끼손가락	1.186894124
3685	상체	3.239269837
3686	틀	63.44652371
3687	펄스	1.398692622
3688	전략	3.42342402
3689	하강	22.76188294
3690	상단부	9.965974422
3691	정맥	4.751451014
3692	지면	11.46660937
3693	항공기	2.045948328
3694	콘덴서	1.335974771
3695	유리	26.57894988
3696	체적	1.496770032
3697	피복	8.224085509
3698	함	0.871922649
3699	요인	4.62280226
3700	생체학	1.186894124
3701	박이	3.562619104
3702	상방	21.91032406
3703	점	1.426306249
3704	외주	23.6474908
3705	통신단	4.751451014
3706	두이	1.381979284
3707	부여	20.92188367
3708	경비	0.693616159
3709	삽입부	1.515078745
3710	부상	0.046855605
3711	가시화	3.562619104
3712	진이	0.066322854
3713	접점	2.08538686
3714	런치	1.186894124
3715	중도	2.37443365
3716	원가	8.433061751
3717	표도	1.186894124
3718	몸무게	16.67544156
3719	원천적	2.045948328
3720	유니버셜	0.014675848
3721	수취	1.865741328
3722	절차	4.744055343
3723	파	43.87235213
3724	컨설팅	3.562619104
3725	테라	0.014675848
3726	학교	9.513253773
3727	관자	4.751451014
3728	다라	4.751451014
3729	게재	0.014675848
3730	흥분제	1.186894124
3731	대인	4.751451014
3732	앙와	1.186894124
3733	마모	2.009551281
3734	처리법	1.186894124
3735	배분	1.186894124
3736	잔고	1.186894124
3737	신경망	0.058799314
3738	이빨	2.37443365
3739	유속	3.374649288
3740	광	1.491502668
3741	주변부	0.908120083
3742	피검	23.86111192
3743	표현물	1.186894124
3744	간적	1.186894124
3745	강하	1.592946332
3746	요소기술	1.186894124
3747	정서	0.066322854
3748	양부	2.37443365
3749	기류	0.410598072
3750	밀폐	17.55999454
3751	세포외	1.186894124
3752	중재	2.37443365
3753	본디	1.186894124
3754	연산	80.01376443
3755	공헌	1.186894124
3756	실루엣	1.186894124
3757	요청	117.9406693
3758	가반	1.186894124
3759	위상	1.541840497
3760	종교	1.186894124
3761	기분	15.48011597
3762	특화	0.044075479
3763	두피	2.37443365
3764	제어함	2.37443365
3765	웹사이트	7.131056312
3766	중요도	1.186894124
3767	생	31.92908067
3768	숙련도	1.186894124
3769	네트웍	2.37443365
3770	대물	1.186894124
3771	친밀감	1.186894124
3772	메	1.649123403
3773	각운동	3.562619104
3774	다면적	1.186894124
3775	음료	0.530115673
3776	톱	0.029367666
3777	한의	2.37443365
3778	성원	1.186894124
3779	하드디스크	1.186894124
3780	직류	7.491298982
3781	진맥	1.186894124
3782	교차율	1.186894124
3783	타운	1.186894124
3784	더러움	1.186894124
3785	복	2.664462447
3786	법과	1.186894124
3787	포유류	4.751451014
3788	급격	3.562619104
3789	귀가	2.37443365
3790	가중	2.368800423
3791	반복	0.012646607
3792	바다	0.693616159
3793	조증	1.186894124
3794	필적	1.186894124
3795	구한	1.186894124
3796	근무	3.42342402
3797	아동	1.186894124
3798	열림	0.37235923
3799	합하	1.186894124
3800	무의미	1.186894124
3801	광체	0.530115673
3802	합	11.55419496
3803	감지센서	4.62280226
3804	광전식	2.37443365
3805	제세동	2.37443365
3806	접착	5.378558999
3807	라이프	7.131056312
3808	지불	7.131056312
3809	직선	11.54148648
3810	의도	1.000176626
3811	운동복	1.186894124
3812	모	0.659896689
3813	고령화	3.562619104
3814	산모	2.37443365
3815	내적	0.014675848
3816	종속	1.186894124
3817	기억력	2.37443365
3818	통칭	1.186894124
3819	빈도수	1.186894124
3820	변형체	1.186894124
3821	부양비	1.186894124
3822	소변	8.321830758
3823	절연	74.7544254
3824	요금	0.530115673
3825	잠자는	1.186894124
3826	대체	0.161005557
3827	차로	1.381979284
3828	개소	0.822314939
3829	개개인	13.09141954
3830	업의	1.186894124
3831	인센티브	4.751451014
3832	본인	11.39288546
3833	걸음걸이	1.186894124
3834	유익	0.023383154
3835	전화망	2.37443365
3836	실세계	1.186894124
3837	귓바퀴	2.37443365
3838	점포	2.37443365
3839	함의	1.186894124
3840	한도	0.014675848
3841	수차	1.186894124
3842	협착증	1.186894124
3843	찻집	1.186894124
3844	주택	0.558995291
3845	기억	179.9384759
3846	매	1.393270007
3847	일정량	1.335974771
3848	해관	1.186894124
3849	스스로	6.501494458
3850	목포	2.37443365
3851	모듈러	1.186894124
3852	독	3.540192069
3853	필	5.428661411
3854	특성화	0.186027714
3855	단체	10.70532589
3856	배출량	0.530115673
3857	고려	35.84914247
3858	저장기	0.530115673
3859	어린이집	2.37443365
3860	요일	0.530115673
3861	비접촉	19.36665601
3862	백업	0.908120083
3863	응답자	1.186894124
3864	정상적	10.16822368
3865	원	0.244992273
3866	입주	3.562619104
3867	비평	2.37443365
3868	융기부	0.014675848
3869	손끝	0.014675848
3870	탈	0.998801557
3871	비프	1.186894124
3872	등산로	1.186894124
3873	벤드	2.37443365
3874	순위자	2.37443365
3875	파노라마	1.186894124
3876	제곱	4.751451014
3877	단과	0.35049702
3878	취미	2.37443365
3879	정도	47.49816802
3880	중앙값	1.186894124
3881	간암	1.186894124
3882	전지	6.716425831
3883	과년도	1.186894124
3884	트랜지스터	5.365800308
3885	회로망	0.014675848
3886	소등	0.693616159
3887	부의	38.22577496
3888	간과	1.186894124
3889	목록	5.940929907
3890	봉사	1.186894124
3891	방로	1.186894124
3892	사가	6.770262868
3893	소비재	3.562619104
3894	체부	0.410598072
3895	건강	674.6666569
3896	딥	0.044075479
3897	허위	1.186894124
3898	우징	4.517069636
3899	선원	1.186894124
3900	머리카락	2.37443365
3901	수유	1.186894124
3902	임계	2.698104258
3903	피커	3.562619104
3904	화제	5.159065945
3905	기준선	1.186894124
3906	파생	1.186894124
3907	개념	0.066322854
3908	직관적	4.154980247
3909	반면	4.357710439
3910	효율성	4.714641259
3911	통	19.56434942
3912	벡터	11.39288546
3913	도선	2.37443365
3914	거치	11.04051573
3915	운송	2.794756236
3916	고대역	1.186894124
3917	축성	1.186894124
3918	요망	0.530115673
3919	초과	2.578271301
3920	정량	1.667885229
3921	웨이퍼	0.029367666
3922	기획	1.186894124
3923	쌍방	3.42342402
3924	조인트	10.92896903
3925	팽창도	1.186894124
3926	치료사	1.186894124
3927	허혈성	1.186894124
3928	소작	1.186894124
3929	발바닥	1.865741328
3930	검사실	1.186894124
3931	침대	18.19969781
3932	적부	1.186894124
3933	수하	0.693616159
3934	매질	0.693616159
3935	박동수	22.66186456
3936	오류	10.16822368
3937	정자	1.186894124
3938	심부전	4.751451014
3939	주근깨	1.186894124
3940	살	0.530115673
3941	대표	0.908120083
3942	구토	1.186894124
3943	손과	1.186894124
3944	착오	1.186894124
3945	중이	1.865741328
3946	발등	1.186894124
3947	제일의	3.562619104
3948	조합체	0.186027714
3949	관통	91.1482828
3950	커맨드	3.568008385
3951	코칭	10.70532589
3952	포	17.65068759
3953	원거리	11.29530313
3954	집	0.224996825
3955	대처	38.34969454
3956	적인	9.619264971
3957	선호도	0.410598072
3958	병력	8.321830758
3959	외층	0.186027714
3960	안출	0.014675848
3961	좌석	1.381979284
3962	단독	1.235155182
3963	가능	43.6937246
3964	팝업	1.186894124
3965	매니지먼트	7.131056312
3966	보사	1.186894124
3967	부적	1.186894124
3968	대응책	1.186894124
3969	송화	1.186894124
3970	완료	0.646504008
3971	격막	3.562619104
3972	봉사자	1.186894124
3973	감응	2.37443365
3974	적임	0.410598072
3975	다관절	0.186027714
3976	섹터	0.014675848
3977	도치	3.562619104
3978	잠정	1.186894124
3979	토리	10.70532589
3980	현시	2.37443365
3981	다층	12.01581874
3982	통전	0.832353288
3983	열적	1.833311869
3984	호기	7.131056312
3985	끈	0.530115673
3986	편향	2.6755898
3987	부모	8.321830758
3988	주소	7.483954053
3989	통근	1.186894124
3990	자립	1.061097076
3991	커버링	0.186027714
3992	범퍼	0.014675848
3993	가스통	2.37443365
3994	관련	223.8240633
3995	클린	0.832353288
3996	연동형	5.940929907
3997	광고주	1.186894124
3998	측정부위	2.37443365
3999	투표	1.186894124
4000	곡률	8.433061751
4001	반응	6.979367448
4002	내인	0.014675848
4003	뷰	3.42342402
4004	수확률	1.186894124
4005	안전	2.564815926
4006	사후	5.940929907
4007	예도	1.186894124
4008	실과	0.186027714
4009	혈관	38.34969454
4010	여지	1.186894124
4011	만성	20.2653342
4012	정합	4.098590052
4013	폰	146.0045546
4014	추상화	1.186894124
4015	상당수	1.186894124
4016	지시기	1.186894124
4017	소음	1.496770032
4018	이행	10.70532589
4019	급여	1.186894124
4020	비밀	7.131056312
4021	생물학	18.47919637
4022	때문	8.36E-05
4023	고유	9.595048257
4024	자주	3.562619104
4025	순간적	0.066322854
4026	브로커	2.37443365
4027	면역력	0.066322854
4028	탱크	26.33332189
4029	분해능	1.186894124
4030	유입	87.06356059
4031	글자	2.37443365
4032	함몰	13.61563651
4033	발파	1.186894124
4034	나아	0.530115673
4035	중단	0.703109411
4036	벌	3.562619104
4037	리트	0.029367666
4038	검진기	1.186894124
4039	맥박	116.9620576
4040	자중	0.186027714
4041	모바일	128.8986049
4042	할당	21.55235912
4043	함수	20.17880296
4044	원스톱	2.37443365
4045	재촉	13.09141954
4046	전단력	0.014675848
4047	분할	0.968820021
4048	피로	1.479844192
4049	보디	0.219007107
4050	전형적	2.368800423
4051	상대적	9.647434012
4052	청음	3.562619104
4053	행시	1.186894124
4054	호로	83.29738364
4055	편의	0.004361763
4056	시차	1.335974771
4057	편성	13.75009976
4058	뒷발	1.186894124
4059	유전	0.558995291
4060	가명	1.186894124
4061	즉석	0.530115673
4062	수함	0.186027714
4063	레이더	0.716097381
4064	누름이	1.186894124
4065	최대값	0.029367666
4066	미력	1.186894124
4067	기법	1.649123403
4068	비치	1.388743465
4069	안내판	0.186027714
4070	경계	1.308599982
4071	타이밍	14.00534017
4072	하	10.43961956
4073	프레임	43.17554833
4074	유효	5.825237462
4075	듀티	0.693616159
4076	쇠퇴	1.186894124
4077	침습	44.34904991
4078	장의	1.865741328
4079	홈	69.72645456
4080	꼭지점	0.693616159
4081	전방	29.79514082
4082	방향성	3.568008385
4083	토인	1.186894124
4084	완부	1.186894124
4085	특징	23.88783142
4086	개별	26.11857638
4087	시간차	5.940929907
4088	구역	6.115327939
4089	등가	1.186894124
4090	병행	0.219007107
4091	건설	3.568008385
4092	양식	1.592946332
4093	정치인	1.186894124
4094	온라인	63.80725794
4095	아울렛	2.37443365
4096	전안	1.186894124
4097	일의	5.635347313
4098	경사도	0.186027714
4099	공모	1.186894124
4100	척수	1.186894124
4101	탄성체	2.794756236
4102	계간	1.186894124
4103	오더	1.186894124
4104	완성도	0.014675848
4105	지방	2.918940226
4106	자격	3.562619104
4107	쇼핑몰	2.37443365
4108	혈청	1.186894124
4109	랜덤	1.388743465
4110	장시간	0.117855393
4111	추세	0.693616159
4112	하루	12.57450667
4113	배부	1.186894124
4114	보호대	2.368800423
4115	분모	1.186894124
4116	스킨	0.066322854
4117	삭감	0.029367666
4118	멀티미디어	3.562619104
4119	드라이버	2.08538686
4120	생략	1.335974771
4121	비즈니스	4.751451014
4122	합계	10.10288728
4123	기여도	2.37443365
4124	연간	1.186894124
4125	전체적	0.005489375
4126	연성	19.36038461
4127	소드	1.186894124
4128	수도	0.023383154
4129	교	33.48721934
4130	기본	18.22499516
4131	선택적	14.53600854
4132	삼투압	0.066322854
4133	특이점	1.186894124
4134	비대	1.186894124
4135	메라	2.37443365
4136	에프	3.562619104
4137	강성	8.736840536
4138	체간	4.751451014
4139	태	1.424825777
4140	단서	1.186894124
4141	플래그	3.732803016
4142	혼합	188.4847798
4143	센터	47.41579992
4144	승패	1.186894124
4145	주파	0.530115673
4146	서가	2.368800423
4147	검사기	1.186894124
4148	할인	3.562619104
4149	프린팅	9.262310266
4150	스탭	0.530115673
4151	수록	1.388743465
4152	중요시	2.37443365
4153	사적	3.42342402
4154	개량	10.70532589
4155	대좌	1.186894124
4156	한랭지	1.186894124
4157	표피	2.37443365
4158	일간	2.37443365
4159	반사	5.811085152
4160	구조물	41.12154862
4161	스트레칭	3.562619104
4162	쇼핑	2.37443365
4163	서포터	2.045948328
4164	어로	0.37235923
4165	가락	1.186894124
4166	당량	0.832353288
4167	본	99.24424257
4168	비품	2.37443365
4169	병원체	10.70532589
4170	아래아	1.186894124
4171	변조	2.379153655
4172	착시	0.023383154
4173	프로그래밍	0.770103873
4174	간질	1.186894124
4175	생화학	3.562619104
4176	차이점	1.186894124
4177	유도	0.09830591
4178	주거	3.562619104
4179	토탈	1.186894124
4180	기후	0.530115673
4181	섬유	15.83935891
4182	호흡	94.35472511
4183	제스처	2.37443365
4184	포켓	4.751451014
4185	조성물	293.3666195
4186	공중	37.28954541
4187	가의	12.60413649
4188	병의	7.131056312
4189	산란	0.745936646
4190	동시적	0.530115673
4191	추억	1.186894124
4192	내서	1.186894124
4193	평균값	5.788516818
4194	귀감	1.186894124
4195	제안	9.66586757
4196	척추	5.940929907
4197	구절	1.186894124
4198	상업	5.940929907
4199	최신	13.09141954
4200	전진	5.159065945
4201	학계	1.186894124
4202	수축기	4.751451014
4203	공기압	0.367845834
4204	상부	142.2170963
4205	노이	1.186894124
4206	수신	594.7167862
4207	비제	1.186894124
4208	요점	3.562619104
4209	부착	25.54896415
4210	발작	13.09141954
4211	혈당	61.88648931
4212	차원	0.204958766
4213	마취	5.940929907
4214	사정	5.940929907
4215	배향	4.090576841
4216	중복	1.061097076
4217	하이브리드	12.60413649
4218	소장	1.186894124
4219	이너	2.6755898
4220	다인	2.37443365
4221	상실	1.186894124
4222	레벨	57.74145626
4223	다중	0.006171041
4224	피검자	19.06805014
4225	쾌	2.37443365
4226	모세혈관	1.186894124
4227	발명인	0.693616159
4228	서랍	2.37443365
4229	내장	8.995964991
4230	자기진단	2.37443365
4231	발진주파수	1.186894124
4232	광자	0.014675848
4233	용변	1.186894124
4234	유연	0.832353288
4235	곳곳	0.014675848
4236	경사	12.01581874
4237	카테고리	10.70532589
4238	출발	0.029367666
4239	보조기	1.186894124
4240	능률	0.530115673
4241	학회	1.186894124
4242	오버	0.350692817
4243	출처	2.37443365
4244	대시	1.186894124
4245	분석	469.4419886
4246	바탕	27.94365865
4247	능동자	1.186894124
4248	테이블	7.303889272
4249	머지	2.37443365
4250	기상청	1.186894124
4251	강자	0.186027714
4252	비시	1.186894124
4253	임	0.226343562
4254	온	0.82889632
4255	보가	2.37443365
4256	템	1.186894124
4257	개수로	1.186894124
4258	현시점	3.562619104
4259	감쇠	0.073539196
4260	구하	3.562619104
4261	상자	9.737429064
4262	뉴스	2.37443365
4263	메카니즘	0.530115673
4264	갱신	19.36665601
4265	파악	102.1280142
4266	대용량	1.388743465
4267	캐리어	2.349906925
4268	컨트롤	0.703109411
4269	각자	0.530115673
4270	개암	1.186894124
4271	이름	11.89804763
4272	대각선	1.186894124
4273	본교	1.186894124
4274	소형	3.048596728
4275	한시	2.37443365
4276	장단	1.186894124
4277	조직화	3.562619104
4278	취소	1.186894124
4279	세포내	1.186894124
4280	예약	20.85574727
4281	공단	0.066322854
4282	시청각	1.186894124
4283	저작	7.131056312
4284	라인	25.3158099
4285	심기	1.186894124
4286	무기질	0.186027714
4287	복용량	2.37443365
4288	예정일	2.37443365
4289	숙련	0.530115673
4290	메터	1.186894124
4291	연결단자	1.186894124
4292	경우	95.07512493
4293	브레이스	1.186894124
4294	후송	2.37443365
4295	병진	0.044075479
4296	다축	2.37443365
4297	질환	68.69866367
4298	이학	3.562619104
4299	주	4.297765508
4300	개선	0.829938189
4301	연속성	2.368800423
4302	사도	2.368800423
4303	견관절	1.186894124
4304	하지	3.562619104
4305	분석실	1.186894124
4306	수중	0.386798878
4307	현재	89.50901765
4308	추론	10.23486853
4309	판	32.03333709
4310	해당자	1.186894124
4311	단념	1.186894124
4312	고	12.91261746
4313	조업	0.014675848
4314	사명	1.186894124
4315	특별	2.766969417
4316	사물	30.76279916
4317	안구로	1.186894124
4318	홈페이지	5.940929907
4319	르	20.49071093
4320	동승자	0.186027714
4321	염화은	1.186894124
4322	칼륨	2.794756236
4323	목적지	1.335974771
4324	음의	4.751451014
4325	물품	12.26154817
4326	바이탈	58.9266292
4327	카메라	31.60042694
4328	성범죄	1.186894124
4329	점수	17.29358575
4330	정체성	1.186894124
4331	제삼자	1.186894124
4332	의욕적	1.186894124
4333	사방위	1.186894124
4334	중증도	1.186894124
4335	순수	0.367845834
4336	조우	3.562619104
4337	박스	10.29700569
4338	박자	1.186894124
4339	양팔	1.186894124
4340	식과	2.37443365
4341	퍼프	0.186027714
4342	구현	1.773251628
4343	관상	0.014675848
4344	중의	29.66720601
4345	에어컨	0.693616159
4346	기대어	1.186894124
4347	관철	1.186894124
4348	스킬	1.186894124
4349	산재	1.186894124
4350	거시	0.186027714
4351	정당	1.186894124
4352	송신기	6.940103619
4353	바코드	2.766969417
4354	혀	4.751451014
4355	영양성	2.37443365
4356	착과	0.014675848
4357	씨	0.00604247
4358	당질	1.186894124
4359	밀리파	1.186894124
4360	증가	5.900552528
4361	플라자	1.186894124
4362	차수	0.186027714
4363	피검사	47.98443387
4364	시크	1.186894124
4365	메커니즘	0.345184638
4366	석	3.568008385
4367	전조	0.029367666
4368	스포츠	27.46278919
4369	공동	10.34632351
4370	대화	16.11001499
4371	호스트	0.770103873
4372	스위트	1.186894124
4373	탄력성	1.186894124
4374	이동	14.35178448
4375	희생	0.014675848
4376	점등	1.726866441
4377	측부	9.187516332
4378	버클	0.014675848
4379	학적	42.7860377
4380	병가	1.186894124
4381	탐지	2.477011697
4382	연골	0.530115673
4383	손바닥	2.368800423
4384	의존성	0.014675848
4385	대발	2.37443365
4386	마이	5.940929907
4387	자동적	41.34526187
4388	안감	3.562619104
4389	뇌증	1.186894124
4390	논리	1.177161637
4391	교합	1.381979284
4392	호출	10.70532589
4393	콤퍼짓	1.186894124
4394	경동맥	3.562619104
4395	병원	82.73469722
4396	접맥	1.186894124
4397	피부암	1.186894124
4398	어린이	4.751451014
4399	크레이	1.381979284
4400	노력	5.940929907
4401	의거	3.239269837
4402	인내	1.186894124
4403	용태	4.751451014
4404	실리콘	24.09278821
4405	톤	0.558995291
4406	사이트	6.501494458
4407	특허	0.410598072
4408	원인	2.659256928
4409	상관	44.35955314
4410	감점	2.37443365
4411	슬링	1.186894124
4412	하기	58.43931908
4413	분석기	11.39288546
4414	저작근	2.37443365
4415	명령	33.42653169
4416	윤곽선	1.186894124
4417	워드	2.349906925
4418	베스트	1.186894124
4419	진자	2.37443365
4420	아	1.592946332
4421	필라멘트	0.832353288
4422	설문지	1.381979284
4423	유기적	3.562619104
4424	최상위	1.186894124
4425	적응	10.69101178
4426	프린트	0.103067209
4427	회복	1.138090154
4428	호흡성	1.186894124
4429	카프	11.89804763
4430	방범	0.014675848
4431	온난	1.186894124
4432	감상	1.186894124
4433	점심	2.37443365
4434	통과	38.83384291
4435	처방	72.37431185
4436	동영상	23.23843228
4437	다차원	1.186894124
4438	강요	3.562619104
4439	변	3.110948244
4440	목적과	1.186894124
4441	수	45.53927669
4442	투석	0.029367666
4443	입력	182.2761584
4444	도로	0.022160582
4445	심화	1.186894124
4446	외압	2.37443365
4447	웹서버	13.09141954
4448	광학적	1.358327751
4449	전파	0.005489375
4450	실종	1.186894124
4451	렘	1.186894124
4452	직접적	3.007648078
4453	참가	5.940929907
4454	인덕터	0.745936646
4455	탑재	18.27655602
4456	활력	5.940929907
4457	직부	2.37443365
4458	펄	4.357710439
4459	플라이	2.6755898
4460	축상	1.381979284
4461	성명	1.186894124
4462	시인	2.766969417
4463	동색	1.186894124
4464	불	0.695734126
4465	제이	3.42342402
4466	스위치	0.741272817
4467	유사	7.888340152
4468	증과	1.186894124
4469	선행	0.770103873
4470	복원력	2.045948328
4471	저판	1.186894124
4472	엔진	11.47423263
4473	마사	0.530115673
4474	강제적	1.186894124
4475	임신	9.513253773
4476	도해	1.186894124
4477	고강도	7.607227871
4478	밴	1.186894124
4479	겸비	0.186027714
4480	격차	4.751451014
4481	습득	3.562619104
4482	계속	17.06706079
4483	물질	116.6922025
4484	치유	0.693616159
4485	엔트로피	1.381979284
4486	외형	2.794756236
4487	가야	1.186894124
4488	터치	12.68084543
4489	성분비	2.37443365
4490	경기자	1.186894124
4491	병태	2.37443365
4492	삶	8.321830758
4493	추구	0.014675848
4494	피팅	0.219007107
4495	후라	1.186894124
4496	낮	4.790723046
4497	그때	1.186894124
4498	다기능	0.000346419
4499	소점	1.186894124
4500	실제	30.85922623
4501	무리	3.562619104
4502	비장	1.186894124
4503	기원	3.562619104
4504	국세	1.186894124
4505	체인	11.15815728
4506	측정값	23.88264596
4507	회전수	0.832353288
4508	피해	0.014675848
4509	구두	3.562619104
4510	연관성	2.37443365
4511	메신저	3.562619104
4512	동제거	1.186894124
4513	다상	0.186027714
4514	인종	2.37443365
4515	나태	1.186894124
4516	다양	2.813772229
4517	개시일	1.186894124
4518	주위	1.082508895
4519	자력계	8.321830758
4520	해운동	4.751451014
4521	자지	1.186894124
4522	핀	37.3542128
4523	집중	0.770103873
4524	해삼	1.186894124
4525	돌림	1.186894124
4526	채용	9.07256672
4527	혈당값	5.940929907
4528	장려금	1.186894124
4529	대장	1.186894124
4530	내강	3.562619104
4531	결재	0.014675848
4532	이체	1.186894124
4533	이벤트	42.53145254
4534	텍스트	13.09141954
4535	순환	27.41121536
4536	이동성	0.044075479
4537	안정성	17.30443501
4538	전위	0.695734126
4539	생산적	1.186894124
4540	끝단	22.80306099
4541	안경알	2.37443365
